text,replyToSN,screenName,retweetCount,isRetweet
"RT @matteosalvinimi: Amici, chi vincerà secondo voi negli Stati Uniti??? 🇺🇸🇮🇹
#Trump2020 #MAGA #MAGA2020
#Elections2020 #VOTE https://t.co/…",,leopadanofe,303,TRUE
RT @WePromises: @NBCNews @imcorvette64 🥰 #MAGA #Trump2020Landslide  #MAGA2020 #ArmyForTrump  #KeepAmericaGreat #VoteRed2020 🥰,,WePromises,1,TRUE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,044mCVKDTnY2hyb,24416,TRUE
@NBCNews @imcorvette64 🥰 #MAGA #Trump2020Landslide  #MAGA2020 #ArmyForTrump  #KeepAmericaGreat #VoteRed2020 🥰,NBCNews,WePromises,1,FALSE
"RT @NS4USA: THE #MAGA PATRIOT EXPRESS 3️⃣1️⃣5️⃣

🚂@NS4USA

@WashingtonQ45

@Bluepit19651

@marlo451    

@gbroh10  

@H1Tch7

@2Glitz4U

@P…",,KimSchw42538572,106,TRUE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,esfernando4,24416,TRUE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,hybridPyroUS,24416,TRUE
"RT @ImBaack2: #CrookedJoeBiden YA ES TENDENCIA EN EEUU....AHORA DEBE SER TENDENCIA MUNDIAL, PA QUE TWITTER SEA SERIO!!  
#TrumpHelpUS 
#Tas…",,KpuPiano,236,TRUE
"RT @mikandynothem: I keep picturing Nancy Pelosi throwing her wine glass against the wall with all of today's bad news for Democrats.
Can't…",,DTShangers,1346,TRUE
RT @DonaldJTrumpJr: We need every Trump supporter across the country to go to https://t.co/TCnjoDpWoE today and sign up to join us in our f…,,MazooKala,8538,TRUE
Chilling Warning Issued to US Schools &amp; Universities About Chinese Activities https://t.co/CpgVcWeXvB #Islamic #CCOT #tcot #MAGA,,SpiritdeCharlie,0,FALSE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,tamanegii3,24416,TRUE
"RT @mikandynothem: I keep picturing Nancy Pelosi throwing her wine glass against the wall with all of today's bad news for Democrats.
Can't…",,avaaaah224,1346,TRUE
"RT @DanScavino: A great night in Miami, Florida for President Trump! Just departed the venue a few moments ago! Check out @TeamTrump for hi…",,jackyyeung74,4552,TRUE
@twitter is #DEAD!! And if it never comes back WHO CARES. #Jack is a #LOSER and so is #ZUCK!! #Vote… https://t.co/YFuLJZCTgs,Twitter,PeteTruthUSA,0,FALSE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,uwNZe8nzkiQJXVa,24416,TRUE
"RT @jack_hikuma: 今日の集会でGOGO🇺🇸TRUMP兄貴は、ハンター💩ヤバイデン（息子）の汚職疑惑のあるメール内容を大声で読み上げたよー💩ヤバイデン😜ざまぁーーーーーー
GOGO🇺🇸TRUMP💪
#MAGA",,eZg9ND1zCHRrhQ8,35,TRUE
"im #Facist, obviously means #Fascinating! not like #Antifa, means #Ant! the more you hate me, the better! it raises… https://t.co/KPlnQ4fZRG",cn27793_ah5_hn_,cn27793_ah5_hn_,0,FALSE
"@realDonaldTrump #MAGA #NoWhiteGuilt 

It is time to #GoFree and join our hands, #Westernkind. In this book… https://t.co/SejFEbEIiF",realDonaldTrump,SaikaTuomi,1,FALSE
@benshapiro 💥 Boom! #MAGA #BidenCrimeFamily,benshapiro,CarrieMonroe12,0,FALSE
"RT @realDonaldTrump: Proud citizens like you helped build this Country—and together, we are taking back our Country. We are returning power…",,TarleaJ,16079,TRUE
@RepMattGaetz Here's an article that may interest you and #MAGA ts. It's easy to see how easy it was for Russia to… https://t.co/6JOqhxn1m5,RepMattGaetz,rci001,2,FALSE
@TaxedOver @evanzacapa Exactly. But maybe you wasted your breath on that dummy. He doesn’t even make sense. I guess… https://t.co/mx3TsI6jS7,TaxedOver,gtenacity,0,FALSE
"RT @matteosalvinimi: Amici, chi vincerà secondo voi negli Stati Uniti??? 🇺🇸🇮🇹
#Trump2020 #MAGA #MAGA2020
#Elections2020 #VOTE https://t.co/…",,flapanteriore,303,TRUE
"RT @matteosalvinimi: Amici, chi vincerà secondo voi negli Stati Uniti??? 🇺🇸🇮🇹
#Trump2020 #MAGA #MAGA2020
#Elections2020 #VOTE https://t.co/…",,Orwell1927,303,TRUE
@TheDailyShow #Maga #SATANIC https://t.co/wmYQ4UHRpk,TheDailyShow,mattmdlr,0,FALSE
"RT @BinoARealuyo: #Trump2020Landslide

Most normal people of the future will look back to our time as nothing but an anomaly, and #MAGA as…",,BeingLiberal,266,TRUE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,ChappyLippy,24417,TRUE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,TroofMatters,24417,TRUE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,morumoru5,24417,TRUE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,dianeSBCA,24417,TRUE
@RonWyden @RachelPopp7 #MAGA right?,RonWyden,melodramasmith,0,FALSE
"RT @DanScavino: A great night in Miami, Florida for President Trump! Just departed the venue a few moments ago! Check out @TeamTrump for hi…",,JinJia49124609,4552,TRUE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,BobReichert10,24417,TRUE
"RT @AJDelgado13: Didn't watch tonight but quick glance at Twitter: #MAGA is beyond upset and claiming a set-up, which means Trump imploded…",,AntoinetteLaan1,235,TRUE
"RT @SunshineSt8Sam: BREAKING: The books are officially closed in Florida so the numbers are set.

The biggest takeaway?

The Democrats will…",,WarEternal4,776,TRUE
"@fedup_patriot @NBCNews This was set up agnst Trump, rather than Holt’s #TownHall filled w/ Biden voters, pretendin… https://t.co/T9ekg51QAA",fedup_patriot,ClaireBQuinn,0,FALSE
RT @LouDobbs: Historic President: @LarryElder praises @realDonaldTrump’s countless accomplishments despite attacks from the Dems and radica…,,Jane43220536,855,TRUE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,todanny21,24417,TRUE
"Kidnapped, Raped, and Forced into Islam: The Plight of Christian Girls in Pakistan https://t.co/bkuQGzaZje #TCOT ##MAGA #CCOT",,SpiritdeCharlie,2,FALSE
"RT @BinoARealuyo: #Trump2020Landslide

Most normal people of the future will look back to our time as nothing but an anomaly, and #MAGA as…",,SuzanH92,266,TRUE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,ShinSan39101919,24417,TRUE
"RT @DanScavino: A great night in Miami, Florida for President Trump! Just departed the venue a few moments ago! Check out @TeamTrump for hi…",,JoeQualls11,4552,TRUE
RT @LouDobbs: Tonight's quote and word of the day focuses on the Big Tech oligarchs and their totalitarian control of our country. #MAGA #A…,,darealHassan,629,TRUE
"RT @DanScavino: A great night in Miami, Florida for President Trump! Just departed the venue a few moments ago! Check out @TeamTrump for hi…",,FIJanvier,4552,TRUE
@POTUS I live in So. Ca. I support you! Local news said funding 4 Wildfire relief was declined. I don't support Gov… https://t.co/JmCKJfDbXT,POTUS,kelstermack,0,FALSE
#GatesOfVienna: Gates of Vienna News Feed 10/15/2020 https://t.co/Epu1BIOTge #MAGA #Islam,,SpiritdeCharlie,0,FALSE
#GatesOfVienna: Religiously-Motivated Attacks on Armenia and Artsakh https://t.co/16mH2Eu2DF #MAGA #Islam,,SpiritdeCharlie,0,FALSE
#GatesOfVienna: Dueling Lawn Signs https://t.co/7D47SDGtBQ #MAGA #Islam,,SpiritdeCharlie,0,FALSE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,lostgenekun,24417,TRUE
"#MAGA #MAGAts
 What excuse do you have to still support him?
He could not lay out any agenda for his next term, cou… https://t.co/dw9dHfg1TN",,az_wanderer,1,FALSE
"Guthrie said, ""I don't get that. You're the president. You're not like someone's crazy uncle who can just retweet w… https://t.co/B1WQAqs0bb",,ImMomentary,0,FALSE
RT @Nautical_364: Who else wants to see the contents of another important laptop released?🙌 #maga #DrainTheSwamp https://t.co/aKxixY6fFX,,RealHughHempner,1,TRUE
.@SavannahGuthrie You behaved like a rabid raccoon today. You made a fool out of yourself and NBC. I hope I never s… https://t.co/LIW4aKz7T2,,NaomiLitvin,1,FALSE
RT @mog7546: @MichaelSteele @JoeBiden @realDonaldTrump You can call @realDonaldTrump SLEEPY TRUMPY... he could not answer questions for mor…,,moon15116,39,TRUE
"The best way to make America great again is to wear a damn mask. 
#MAGA",,gloombastic,0,FALSE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,reedrodz2010,24417,TRUE
Mail-In and Absentee Voting Could Compromise Integrity of the 2020 Election https://t.co/DZ47zeDDFD #MAGA #tcot #pjnet,,53percenter2012,0,FALSE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,Dra_doala1994,24417,TRUE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,CherieOsu,24417,TRUE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,BraveNewMoi,24417,TRUE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,3R6IVYdUrovxTMd,24417,TRUE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,ReussMichele,24417,TRUE
"Biden demanded Chinese billionaire pay $10 million for ‘introductions alone,’ emails show https://t.co/uOq4Em1op9 #Islam #MAGA #UniteBlue",,SpiritdeCharlie,0,FALSE
Twitter Locks Trump Campaign Account Over Hunter Biden News Story Post: Spokesman https://t.co/bvQoeA1nbO #Islam #MAGA #UniteBlue,,SpiritdeCharlie,0,FALSE
"Biden campaign ‘glad’ Twitter, Facebook censored Post’s Hunter Biden exposé https://t.co/CUL0SUVe6Y #Islam #MAGA #UniteBlue",,SpiritdeCharlie,0,FALSE
RT @LouDobbs: Drain the Swamp: @SidneyPowell1 says we must reelect @realDonaldTrump to take back the power the deep state has deprived him…,,rfeuQTRbkGfLBft,1963,TRUE
C-SPAN suspends Steve Scully indefinitely after he admits he lied about his Twitter being hacked… https://t.co/1rvuXfSeYk,,SpiritdeCharlie,0,FALSE
South Carolina Elections chairman resigns after removing and defacing Trump signs https://t.co/j8BgzQdSxB #Islam #MAGA #UniteBlue,,SpiritdeCharlie,0,FALSE
"Democrat Party Member Suggests Using Violence: ‘Morally Acceptable’ To ‘Lie,’ ‘Cheat,’ ‘Steal’… https://t.co/6x5XXmtDsn",,SpiritdeCharlie,0,FALSE
"Biden Donor Group Sends 225,000+ Ballot Requests, Including for DEAD Citizens https://t.co/ZcQC3SdBf6 #Islam #MAGA #UniteBlue",,SpiritdeCharlie,1,FALSE
WATCH: NYC Jewish Institutions Spied On and Searched For Jews Praying https://t.co/xhI7G63Tho #Islam #MAGA #UniteBlue,,SpiritdeCharlie,0,FALSE
"Ex-Facebook honcho Tim Kendall says Big Tech is a ‘threat to democracy,’ calls for social media reform… https://t.co/F6nvmcBPQw",,SpiritdeCharlie,0,FALSE
"Vadym Pozharskyi: “Dear Hunter, thank you for inviting me to DC and giving an opportunity to meet your father and s… https://t.co/qraBOhP6pv",,SpiritdeCharlie,0,FALSE
"Obama conference call leaked to corrupt Burisma, Biden emails show https://t.co/wZsVkh5cv3 #Islam #MAGA #UniteBlue",,SpiritdeCharlie,0,FALSE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,5oPtF6dUn40sv9H,24417,TRUE
"Senate Republicans call on Twitter, Facebook bosses to testify amid censorship claims https://t.co/x6hilfxrUw #Islam #MAGA #UniteBlue",,SpiritdeCharlie,1,FALSE
Latest CDC Report: Masks Ineffective https://t.co/7gHASmWfBd #Islam #MAGA #UniteBlue,,SpiritdeCharlie,0,FALSE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,kcseton,24417,TRUE
“JUST THE TIP OF THE ICEBERG ON BIDEN CRIME FAMILY”: Emails Reveal Biden Family’s MULTI MILLION $$ Corruption Schem… https://t.co/h72fW3M6iK,,SpiritdeCharlie,1,FALSE
BAGS of undelivered mail found outside home of Pennsylvania postal worker https://t.co/77anppgSvF #Islam #MAGA #UniteBlue,,SpiritdeCharlie,0,FALSE
Grand Mufti of Jerusalem: Islamic law requires Muslims to wage jihad against Jews https://t.co/JlRhVJoRsE #Islam #MAGA #UniteBlue,,SpiritdeCharlie,0,FALSE
"‘Charlie Hebdo’ Jihadi Informed Mother And Friend Before Attack, His Father Says: ‘His Entire Family Will Go To Par… https://t.co/FKx8ItXKEK",,SpiritdeCharlie,0,FALSE
“Palestinian” Terror PM: God help us if Trump wins https://t.co/vkGyDKxgYU #Islam #MAGA #UniteBlue,,SpiritdeCharlie,0,FALSE
RT @LouDobbs: Drain the Swamp: @SidneyPowell1 says we must reelect @realDonaldTrump to take back the power the deep state has deprived him…,,dianeSBCA,1963,TRUE
RT @LouDobbs: Drain the Swamp: @SidneyPowell1 says we must reelect @realDonaldTrump to take back the power the deep state has deprived him…,,Devid58066495,1963,TRUE
"RT @DanScavino: A great night in Miami, Florida for President Trump! Just departed the venue a few moments ago! Check out @TeamTrump for hi…",,clabaudeur,4552,TRUE
RT @LouDobbs: Drain the Swamp: @SidneyPowell1 says we must reelect @realDonaldTrump to take back the power the deep state has deprived him…,,hebaisgood,1963,TRUE
RT @TheDailyEdge: We are seeing tonight why @realDonaldTrump is simply too scared to debate @JoeBiden. Joe knows his stuff. He has a grasp…,,HubertTemba,572,TRUE
RT @LouDobbs: Big Tech Bias: Lou condemns Silicon Valley executives for their relationship with the Radical Dems and their censorship of in…,,naturalperson5,610,TRUE
RT @realDonaldTrump: Almost nobody showed up to the Sleepy Joe Biden “Rally” in Ohio. The reporting and polls are a Media Con Job - Fake Ne…,,TazSteven1,25976,TRUE
RT @LouDobbs: Drain the Swamp: @SidneyPowell1 says we must reelect @realDonaldTrump to take back the power the deep state has deprived him…,,DeeperThanTime,1963,TRUE
RT @TheDailyEdge: We are seeing tonight why @realDonaldTrump is simply too scared to debate @JoeBiden. Joe knows his stuff. He has a grasp…,,maggie3408,572,TRUE
"RT @mikandynothem: Democrats day so far:

✔Steve Scully lied about Twitter hack.
✔Joe Biden and son pocketed Ukraine money.
✔Twitter and FB…",,TheAntiSatan,2570,TRUE
RT @LouDobbs: Big Tech Bias: Lou condemns Silicon Valley executives for their relationship with the Radical Dems and their censorship of in…,,yawen0,610,TRUE
RT @TheDailyEdge: We are seeing tonight why @realDonaldTrump is simply too scared to debate @JoeBiden. Joe knows his stuff. He has a grasp…,,NamasteCathy,572,TRUE
"RT @DanScavino: A great night in Miami, Florida for President Trump! Just departed the venue a few moments ago! Check out @TeamTrump for hi…",,TrumpFever2016,4552,TRUE
"@QueBrown19 @Lamont2g @JaymiRose1 Done. Do #FB
#MAGA #Trump2020Landslide
#TrumpWillWin2020",QueBrown19,UKEmpLawyer,0,FALSE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,yakibanokaz,24417,TRUE
"RT @JayarJackson: Another honest question for Trump supporters after that townhall. Maybe the woman nodding in the background can answer:
W…",,LiefRunsFar,56,TRUE
"RT @mikandynothem: Democrats day so far:

✔Steve Scully lied about Twitter hack.
✔Joe Biden and son pocketed Ukraine money.
✔Twitter and FB…",,logan_whip,2570,TRUE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,Shawnprince84,24417,TRUE
"Kidnapped, Raped, and Forced into Islam: The Plight of Christian Girls in Pakistan https://t.co/bkuQGzaZje #CCOT #Christian #Islam #MAGA",,SpiritdeCharlie,0,FALSE
RT @TheDailyEdge: We are seeing tonight why @realDonaldTrump is simply too scared to debate @JoeBiden. Joe knows his stuff. He has a grasp…,,J21O,572,TRUE
"RT @AJDelgado13: Didn't watch tonight but quick glance at Twitter: #MAGA is beyond upset and claiming a set-up, which means Trump imploded…",,MaximoHalty,235,TRUE
"RT @mikandynothem: The @JoeBiden and Dem meltdown is in high gear!
#CrookedJoeBiden #MAGA #FoxNews #JoeBidenUkraineScandal https://t.co/R82…",,hoss1525,1399,TRUE
"RT @mikandynothem: Joe Biden calls himself the moral candidate?
I think not...
#CrookedJoeBiden #JoeBidenUkraineScandal 
#MAGA #FoxNews htt…",,LightShineOn,1641,TRUE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,falconx124600,24417,TRUE
"RT @mikandynothem: I keep picturing Nancy Pelosi throwing her wine glass against the wall with all of today's bad news for Democrats.
Can't…",,logan_whip,1346,TRUE
"RT @mikandynothem: Joe Biden and his minions in the Democrat Party are finally getting exposed for who they really are. 
Corrupt to the cor…",,OCDeplorable,1460,TRUE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,TokumiToshio,24417,TRUE
"RT @matteosalvinimi: Amici, chi vincerà secondo voi negli Stati Uniti??? 🇺🇸🇮🇹
#Trump2020 #MAGA #MAGA2020
#Elections2020 #VOTE https://t.co/…",,pasq97esposito,303,TRUE
"@KeepAmericaFre4 @Lamont2g @trisagoras Followed. Do #FB
#Trump2020Landslide #MAGA",KeepAmericaFre4,UKEmpLawyer,0,FALSE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,JoelATejadaS,24417,TRUE
"RT @DanScavino: A great night in Miami, Florida for President Trump! Just departed the venue a few moments ago! Check out @TeamTrump for hi…",,IllinoisConser2,4552,TRUE
RT @TheDailyEdge: We are seeing tonight why @realDonaldTrump is simply too scared to debate @JoeBiden. Joe knows his stuff. He has a grasp…,,THE_OG_G_MA,572,TRUE
"RT @pasob_portal: #Buttons von pASob-dESIGN
@Redbubble

https://t.co/dvLg6YgAhR

@pASob_dESIGN
#button #redbubble #redbubbleartist #dumptru…",,MiamiPapers,2,TRUE
"RT @pasob_portal: #Buttons von pASob-dESIGN
@Redbubble

https://t.co/dvLg6YgAhR

@pASob_dESIGN
#button #redbubble #redbubbleartist #dumptru…",,DebbieR19793598,2,TRUE
"@ChidiNwatu @realDonaldTrump But he ONLY directed that so they could focus on ramming through his #SCOTUS nominee,… https://t.co/VFx8a0iIEG",ChidiNwatu,angywalrus,0,FALSE
@brokenpatois @DrKornFlake @beereal915 @mayor_margo @GregAbbott_TX This isn't temporary! Its a conspiracy to see ho… https://t.co/FJ1N1UstJj,brokenpatois,ramsfan2876543,0,FALSE
"RT @SunshineSt8Sam: LEAD ERASED: Biden no longer holds a lead over President @realDonaldTrump in the latest North Carolina poll

#MAGA http…",,malachite666,129,TRUE
65% of America's produce comes from California. DO you think it would be patriotic &amp; American for California to BLO… https://t.co/Z44vrhIBgp,,FredGar79388580,0,FALSE
RT @LouDobbs: Drain the Swamp: @SidneyPowell1 says we must reelect @realDonaldTrump to take back the power the deep state has deprived him…,,BalloKat,1963,TRUE
RT @LouDobbs: Tonight's quote and word of the day focuses on the Big Tech oligarchs and their totalitarian control of our country. #MAGA #A…,,magdishalash,629,TRUE
RT @LouDobbs: Drain the Swamp: @SidneyPowell1 says we must reelect @realDonaldTrump to take back the power the deep state has deprived him…,,magdishalash,1963,TRUE
@BillKristol #Trump2020LandslideVictory #MAGA,BillKristol,a_bobbie,0,FALSE
Trump is the kind of sport opponent who tries to win by throwing sand in his opponent’s eyes. Spreading disinformat… https://t.co/LbaPPJgaGv,,Tahiti67,0,FALSE
"@kelliegeiger @NickAdamsinUSA @Dennis13638586 So true!
Mr. Biden, which flavor do you like better chocolate or vani… https://t.co/ZXdCOoEfkV",kelliegeiger,itsrightandgood,0,FALSE
RT @cn27793_ah5_hn_: ill be the #AsianJesus here saving 88 million #AsianRepublicanPatriots! mostly #YoungAsians/#MillenealAsians! since th…,,cn27793_ah5_hn_,1,TRUE
ill be the #AsianJesus here saving 88 million #AsianRepublicanPatriots! mostly #YoungAsians/#MillenealAsians! since… https://t.co/z130HZoMUu,cn27793_ah5_hn_,cn27793_ah5_hn_,1,FALSE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,Fadymasiha7,24417,TRUE
"RT @jack_hikuma: 今日の集会でGOGO🇺🇸TRUMP兄貴は、ハンター💩ヤバイデン（息子）の汚職疑惑のあるメール内容を大声で読み上げたよー💩ヤバイデン😜ざまぁーーーーーー
GOGO🇺🇸TRUMP💪
#MAGA",,sazaesankana,35,TRUE
"RT @GHOSTRADAMUS___: MY LATEST SONG IS CALLED ""HELP ME BERNIE (MY KID IS CONSERVATIVE)""

PEOPLE REFERENCED IN THE SONG: 

@BernieSanders
@R…",,navyhato,7,TRUE
"RT @mikandynothem: I keep picturing Nancy Pelosi throwing her wine glass against the wall with all of today's bad news for Democrats.
Can't…",,Randy_NuTechSol,1346,TRUE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,Z8Ee6SOTsFyNxIU,24417,TRUE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,mukesh296,24417,TRUE
"THE OFFICIAL @realDonaldTrump FAN CAM!!

PLEASE LIKE A RETWEET 
#MAGA #MAGA2020LandslideVictory… https://t.co/K4bpKqZPjH",,TheInfamousFall,0,FALSE
"RT @LouDobbs: All the greatest President has to do to save the Republic is defeat the criminal Deep State, Radical Dems, Corporate Owned Le…",,magicalcarm,2600,TRUE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,vforse400,24417,TRUE
"RT @mikandynothem: The @JoeBiden and Dem meltdown is in high gear!
#CrookedJoeBiden #MAGA #FoxNews #JoeBidenUkraineScandal https://t.co/R82…",,Randy_NuTechSol,1399,TRUE
"Follow all MAGA's that retweet this. IFB
#CCOT #MAGA #KAG https://t.co/j4hBDwxgjt",,bpz6961,0,FALSE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,makaizerg3,24417,TRUE
"#Buttons von pASob-dESIGN
@Redbubble

https://t.co/dvLg6YgAhR

@pASob_dESIGN
#button #redbubble #redbubbleartist… https://t.co/jxW7S3DoZB",,pasob_portal,2,FALSE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,YSIMTTe7pCGQvP1,24417,TRUE
"RT @DanScavino: A great night in Miami, Florida for President Trump! Just departed the venue a few moments ago! Check out @TeamTrump for hi…",,VioletTiger2,4552,TRUE
"RT @DonaldJTrumpJr: 🚨TODAY🚨 

I am in Arizona today campaigning, but it’s the last day to register to vote for AZ residents. If you love yo…",,JohnOsh46333287,2696,TRUE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,ophoo,24417,TRUE
"RT @mikandynothem: I keep picturing Nancy Pelosi throwing her wine glass against the wall with all of today's bad news for Democrats.
Can't…",,flyazusa,1346,TRUE
"RT @mikandynothem: BREAKING!
Steve Scully indeed lied about Twitter account being hacked!
Is anyone with a brain really surprised? 
#Crooke…",,top_issues,1473,TRUE
"RT @mikandynothem: I keep picturing Nancy Pelosi throwing her wine glass against the wall with all of today's bad news for Democrats.
Can't…",,JBradleyBurnett,1346,TRUE
"RT @DanScavino: A great night in Miami, Florida for President Trump! Just departed the venue a few moments ago! Check out @TeamTrump for hi…",,KonstantenPHP,4552,TRUE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,Aguapatute,24417,TRUE
RT @LouDobbs: Drain the Swamp: @SidneyPowell1 says we must reelect @realDonaldTrump to take back the power the deep state has deprived him…,,Rebecca42970871,1963,TRUE
"RT @mikandynothem: BREAKING!
Steve Scully indeed lied about Twitter account being hacked!
Is anyone with a brain really surprised? 
#Crooke…",,DaisylovePoppy,1473,TRUE
"RT @mikandynothem: The @JoeBiden and Dem meltdown is in high gear!
#CrookedJoeBiden #MAGA #FoxNews #JoeBidenUkraineScandal https://t.co/R82…",,JBradleyBurnett,1399,TRUE
"RT @realDonaldTrump: THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",,lKilEnyPyNnEeAC,24417,TRUE
"RT @mikandynothem: Democrats day so far:

✔Steve Scully lied about Twitter hack.
✔Joe Biden and son pocketed Ukraine money.
✔Twitter and FB…",,DaisylovePoppy,2571,TRUE
#biden #trump #maga #BidenCrimeFamily https://t.co/2x8lxpDv9T,,MantsTobbogan,0,FALSE
"@KV00362400 @Lamont2g Followed. #Fb
#MAGA #Trump2020Landslide",KV00362400,UKEmpLawyer,0,FALSE
